,lat,lng
4452,6.25,-75.58333
4453,8.08413,-72.50517
4454,10.50743,-75.4543
4455,3.41033,-76.58097
4456,7.13717,-73.13277
4457,10.95838,-74.79183
4458,6.28333,-75.5
4459,5.5,-2.5
4460,5.57184,-0.33463
4461,7,0.5
4462,10.75,-0.75
4463,6.68848,-1.62443
4464,5.75,0
4465,5.57692,-0.31038
4466,6.72065,-1.47596
4467,10.78556,-0.85139
4468,6.75,-1.5
4469,5.55602,-0.1969
4470,-6.78333,39.2
4471,-4.06667,37.73333
4472,-4.76667,38.18333
4473,-5.23333,38.11667
4474,-5.15,38.48333
4475,-8.2,36.7
4476,-6.8,39.18
4477,-9.86667,39.6
4478,-6.91805,39.16254
4479,-6.83523,39.19597
4480,-6.22203,39.22489
4481,14,75
4482,24,88
4483,24.33,73.77
4484,20.5,84.41667
4485,19.5,76
4486,23.5,78.5
4487,29.25,76.33333
4488,14,77
4489,32.57147,76.10229
4490,10.75776,92.52136
4491,19.5,78.5
4492,18.5,101.5
4493,18.75,102.41667
4494,16.5,105.75
4495,15.75,106.25
4496,20.16667,101.5
4497,20.91667,101.33333
4498,14.75,106
4499,14.66667,107
4500,15.5,107
4501,20.5,100.5
4502,18.5,104.33333
4503,34.61581,43.67861
4504,34.5,43.65
4505,36.08333,42.5
4506,34.27392,45.16908
4507,34,45
4508,35.36667,44.13333
4509,34.27544,44.53853
4510,33.54402,41.31751
4511,34.64472,43.7
4512,33.82112,44.41145
4513,34.46188,43.80792
4514,40.01777,48.4532
4515,38.91667,48.25
4516,39,48.66667
4517,38.75,48.41667
4518,39.25,48.5
4519,39.38367,49.29909
4520,41.88781,48.53683
4521,40.83333,48.16667
4522,41.18542,48.8275
4523,40.5,48.33333
4524,41,49.08333
4525,-7.25,-42.33333
4526,-5,-45
4527,-22,-49
4528,-24.5,-51.33333
4529,-18,-44
4530,-20.5,-55
4531,-13,-56
4532,-15.58071,-49.63623
4533,-15.75,-47.75
4534,-12,-42
4535,-10.5,-48
4536,-7.25,-42.33333
4537,-5,-45
4538,-22,-49
4539,-24.5,-51.33333
4540,-18,-44
4541,-20.5,-55
4542,-13,-56
4543,-15.58071,-49.63623
4544,-15.75,-47.75
4545,-12,-42
4546,-10.5,-48
4547,40.90028,20.71917
4548,40.88333,20.68333
4549,40.76306,19.43278
4550,42.39583,19.77444
4551,42.4,19.73333
4552,40.75,19.47861
4553,40.76928,19.41866
4554,40.71667,19.58333
4555,40.74556,19.49389
4556,42.21778,19.58194
4557,40.92409,20.59645
4558,-7.25,-42.33333
4559,-5,-45
4560,-22,-49
4561,-24.5,-51.33333
4562,-18,-44
4563,-20.5,-55
4564,-13,-56
4565,-15.58071,-49.63623
4566,-15.75,-47.75
4567,-12,-42
4568,-10.5,-48
4569,13.43333,-88.53333
4570,13.68935,-89.18718
4571,13.23333,-88.81667
4572,14.31667,-89.48333
4573,13.25,-88.81667
4574,14.28,-89.54333
4576,14.29083,-89.54389
4577,14.25361,-89.54222
4578,13.43333,-88.75
4579,13.16667,-88.26667
4580,-9.75,-73.5
4581,-7,-76.83333
4582,-4,-74.5
4583,-9.5,-76
4584,-6.25,-78.83333
4585,-5,-78.23333
4586,-10.5,-75.25
4587,-12,-70.25
4588,-11.5,-75
4589,-13,-72.25
4590,-14,-74.25
4591,-7.65,-40.21667
4592,-8.65,-40.33333
4593,-7.7,-37.48333
4594,-8.35,-37.45
4595,-8.09056,-39.57833
4596,-8.96667,-36.11667
4597,-8.03333,-34.93333
4598,-8.01175,-34.95291
4599,-8.03365,-34.91897
4600,-8.05701,-34.90415
4601,-8.01172,-34.92999
4602,7.9043,123.3194
4603,7.41667,122.81667
4604,8.6085,123.482
4605,8.75378,126.19559
4606,8.5631,123.5328
4607,7.33333,122.85
4608,8.8,126.13333
4609,7.55,123.18333
4610,7.13333,124.3
4611,7.41667,122.9
4612,6.63333,122.1
4613,-4.95139,12.05139
4614,-4.78333,11.9
4615,-4.77609,11.86352
4616,-4.75611,11.85778
4617,-4.53333,12.1
4618,-3.00222,13.19778
4619,-4.20083,13.31333
4620,-4.26613,15.28318
4621,-4.29583,15.22361
4622,0.38278,17.93889
4623,-3.78,13.33056
4624,10.89986,-74.78787
4625,6.97443,-73.02284
4626,6.25,-75.58333
4627,6.18461,-75.59913
4628,7.06865,-73.31729
4629,7.06315,-73.08586
4630,6.15336,-75.54497
4631,7.13717,-73.13277
4632,4.60971,-74.08175
4633,10.95838,-74.79183
4634,6.28333,-75.5
4635,45.81444,15.97798
4636,44.11972,15.24222
4637,45.28833,18.80472
4638,43.50891,16.43915
4639,45.34028,17.68528
4640,45.46611,16.37833
4641,43.72722,15.90583
4642,46.16278,16.8275
4643,45.33806,16.08806
4644,45.89861,16.84889
4645,43.94333,15.45194
4646,18.3,-72.4
4647,18.3,-73.73333
4648,18.66381,-72.29141
4649,19.83333,-73
4650,19.48897,-71.85713
4651,19.6,-72.3
4652,18.5,-74.08333
4653,19,-72
4654,19.33333,-72.5
4655,18.44835,-73.4285
4656,-12.42449,33.04933
4657,-14.21491,31.22275
4658,-14.73974,30.36539
4659,-14.12928,30.83729
4660,-13.46434,32.67095
4661,-14.4293,30.45272
4662,-13.27633,32.08588
4663,-13.66667,32
4664,-13.51368,32.43096
4665,-13.6,32.45
4666,24.25,-9.5
4667,18.66667,-10.33333
4668,20,-15.08333
4669,16.58333,-9.83333
4670,18.88333,-7
4671,15.38333,-12.13333
4672,16,-12.83333
4673,20.71667,-16.16667
4674,16.58333,-11.58333
4675,20.75,-10.25
4676,-9.45,160.28333
4677,-9.43333,159.95
4678,-9.43215,160.00607
4679,-9.89347,160.5037
4680,-9.43333,159.93333
4681,-9.43333,159.96667
4682,-9.436,159.94661
4683,-9.43468,159.98193
4684,-9.43333,159.95
4685,-9.41624,160.01456
4686,15,-89.5
4687,14.58333,-90.75
4688,15.5,-90.91667
4689,16.83333,-90
4690,14.92472,-90.66278
4691,15.5,-89
4692,14.16667,-91
4693,14.66667,-89.41667
4694,15.08333,-90.33333
4695,15.66667,-90
4696,18.5,101.5
4697,18.75,102.41667
4698,16.08973,105.74611
4699,16.5,105.75
4700,15.75,106.25
4701,17.5,105.33333
4702,14.75,106
4703,14.66667,107
4704,15.5,107
4705,18.5,104.33333
4706,17.1825,-25.065
4707,17.11667,-25.25
4708,17.01969,-25.06471
4709,17.20171,-25.09217
4710,17.15026,-25.02007
4711,16.9658,-25.15217
4712,15.12905,-23.15186
4713,14.86667,-24.7
4714,17.16667,-25.16667
4715,17.1,-25.217
4716,18.3,-72.4
4717,18.3,-73.73333
4719,19.6,-72.3
4720,18.66667,-74.11667
4721,18.5,-74.08333
4722,18.1865,-73.00543
4723,19,-72
4724,19.33333,-72.5
4725,18.44835,-73.4285
4726,-2.93323,10.98178
4727,-0.71933,8.78151
4728,1.5995,11.57933
4729,-1.86846,11.05594
4730,0.57381,12.86419
4731,0.39241,9.45356
4732,-0.7001,10.24055
4733,-1.13667,12.46399
4734,-1,11.75
4735,-1.63333,13.58357
4736,-4.16667,29.75278
4737,-3.85,29.63333
4738,-3.25,29.66667
4739,-3.13333,30.58333
4740,-3.11667,29.4
4741,-2.875,29.925
4742,-2.83333,30.33333
4743,-2.58333,30.16667
4744,-3.86667,30.1
4745,-3.5,29.66667
4746,13.91667,-13.25
4747,13.88333,-15.26667
4748,16.16667,-14
4749,14.5,-14.25
4750,16.33333,-15
4751,13.00769,-12.91459
4752,15.16667,-13.66667
4753,13,-14.41667
4754,14,-16
4755,12.70683,-15.55801
4756,20.9463,105.845
4757,21.0245,105.84117
4758,21.03587,105.82163
4759,21.02744,105.79026
4760,21.01348,105.82679
4761,21.02813,105.85358
4762,21.06632,105.81972
4763,21.04219,105.75193
4764,20.92925,105.83584
4765,20.99548,105.8128
4766,3.86667,11.51667
4767,3.11667,12.25
4768,3.51667,11.5
4769,10.59095,14.31593
4770,9.30143,13.39771
4771,5.44397,10.05332
4772,4.04827,9.70428
4773,4.15342,9.24231
4774,5.9597,10.14597
4775,5.47775,10.41759
4776,13.51366,2.1098
4777,14.25,7.25
4778,13.5,7.10174
4779,13.5222,2.0451
4780,13.44919,6.96351
4781,13.2,3.6
4782,13.049,3.1937
4783,13.5,1.4
4784,14.36667,7.75
4785,14.39468,6.49352
4786,12.4245,104.88628
4787,13.75,106.25
4788,13.5,104
4789,,
4790,12.66667,106.08333
4791,11.41667,105
4792,12.05,105.25
4793,13,105
4794,11.98,105.65
4795,38.41667,71.75
4796,39.32276,67.83076
4797,38.8,69.94
4798,39.25,70.33333
4799,39.25,71.16667
4800,38,69.25
4801,39.18758,68.77032
4802,39.2,70.8
4803,39.4,69.8
4804,6.55042,3.40466
4805,6.55504,3.34363
4806,6.45407,3.39467
4807,12.00012,8.51672
4808,6.60961,3.35658
4809,8.03333,4.16667
4810,6.44694,3.41528
4811,6.43389,3.35639
4812,6.61194,3.27722
4813,34.65918,109.22921
4814,35.18938,108.49346
4815,34.25829,108.20675
4816,32.90697,108.49487
4817,34.79889,108.575
4818,35.18778,109.92472
4819,35.08004,108.93248
4820,33.05944,107.02694
4821,34.36863,107.20751
4822,-2.95,25.93333
4823,-5.93333,29.2
4824,-1.68333,29.23333
4825,-2.5,28.86667
4826,-10.71667,25.46667
4827,-5.81667,13.45
4828,-5.03333,18.81667
4829,0.52239,25.24349
4830,-0.0942,18.27757
4831,9.55,105.91667
4832,9.8,106.3
4833,10.1,106
4834,10,105.16667
4835,10.58333,105.63333
4836,10.16667,106.5
4837,10.5,105.16667
4838,9.3,105.5
4839,9.08333,105.08333
4840,16.16667,107.83333
4841,15,108.66667
4842,15.15,108.9
4843,14.5,109.08333
4844,15.51667,108.6
4845,16.15,108.11667
4846,16.08333,108.08333
4847,21.04995,105.73173
4848,13.50486,108.09918
4849,-3.83333,-80.5
4850,-7,-76.83333
4851,-5,-80.33333
4852,-6.33333,-80
4853,-5,-78.23333
4854,-17.66667,-70.33333
4855,-16.83662,-70.91992
4856,-13.63514,-76.39772
4857,-16,-72.25
4858,10.1,106
4859,10.4,106.3
4860,20.5,106.36667
4862,12.33333,109
4863,20.91667,105.66667
4864,14.16667,109
4865,10.16667,106.5
4866,20.81667,106.05
4867,24.25,-9.5
4868,18.66667,-10.33333
4869,20,-15.08333
4870,16.58333,-9.83333
4871,18.88333,-7
4872,15.38333,-12.13333
4873,16,-12.83333
4874,16.58333,-11.58333
4875,20.75,-10.25
4876,27,89.55
4877,27.34642,91.70927
4878,27.20107,90.80763
4879,26.91389,89.42317
4880,26.92043,89.62193
4881,26.96509,90.91624
4882,27.07292,90.99064
4883,27.12827,91.53658
4884,27.09496,91.59825
4885,18.55644,-11.42715
4886,15.15846,-12.1843
4887,16.51378,-15.80503
4888,20.94188,-17.03842
4889,16.62073,-11.40208
4890,16.15027,-13.5037
4891,20.5177,-13.04857
4892,17.05314,-13.91312
4893,19.74657,-14.38531
4894,-18.43333,-59.65
4895,-16.36667,-58.4
4896,-18.95,-57.8
4897,-17.5,-61.5
4898,-19.26667,-60.63333
4899,-17.85,-60.75
4900,-16.36667,-60.95
4901,-16.46667,-61.21667
4902,-17.82806,-63.16893
4903,-17.46667,49.2
4904,-16.91667,49.58333
4905,-16.11064,46.64383
4906,-14.54329,48.74981
4907,-14.65,49.65
4908,-14.2,49.8
4909,-15.2,48.4
4910,-16.5,49.5
4911,-16.3,46.1
4912,15.08519,-16.71058
4913,14.73004,-16.86974
4914,15.75,-16
4915,15.318,-16.221
4916,14.05726,-16.07898
4917,14.15415,-15.50188
4918,14.49176,-15.84674
4919,14.28333,-16.5
4920,14.77831,-16.22319
4921,-5.2,38.28333
4922,-2.75,33.08333
4923,-8.96167,33.35659
4924,-4.75,30.5
4925,-5.91667,35.91667
4926,-3,36
4927,-10.8,39.13333
4928,-2.45332,32.9725
4929,41.6,20.23333
4930,41.06667,20.2
4931,40.61667,20.66667
4932,42.2,20.36667
4933,41.00056,19.44083
4934,41.63899,19.57362
4935,40.9341,19.49535
4936,41.8,19.86667
4937,13.61667,123.18333
4938,11.08138,124.82666
4939,10.75,122.55
4940,18.16667,120.75
4941,8,125
4942,9.83333,124.16667
4943,11.51649,124.96204
4944,13.31389,123.56389
4945,42,21.41667
4946,41.99646,21.43141
4947,41.01667,21.31667
4948,41.79306,20.83222
4949,41.51667,20.95
4950,42.08944,21.77278
4951,41.28139,20.63361
4952,42.04444,20.9025
4953,15,10.5
4954,16,5.5
4955,14.25,7.25
4956,13.2,3.6
4957,16,13.5
4958,19.75,10.25
4959,14.33333,2.08333
4960,13.52139,2.10528
4961,15,10.5
4962,14.8888,5.2692
4963,13.51366,2.1098
4964,14.25,7.25
4965,13.2,3.6
4966,16,13.5
4967,19.75,10.25
4968,14.33333,2.08333
4969,12.45347,10.04115
4970,6.33815,5.62575
4971,10.31032,9.84388
4972,5,7.83333
4973,7.25256,5.19312
4974,7.15571,3.34509
4975,6.32485,8.11368
4976,8.5,8.25
4977,25.75,85.41667
4978,25.81614,87.40708
4979,26.58333,84.83333
4980,26.5,84.33333
4981,26.2,87.4
4982,25.5,84.1
4983,25.5,87.6
4984,24.89214,86.98425
4985,6.49611,3.38778
4986,6.53774,3.3522
4987,6.45407,3.39467
4988,6.49152,3.32557
4989,6.54324,3.38414
4990,6.61563,3.33337
4991,6.45197,3.33115
4992,6.50417,3.39194
4993,8.86134,80.47576
4994,8.58333,81.08333
4995,9.268,80.815
4996,8.86667,80.08333
4997,9.39487,80.40894
4998,9.75,80.08333
4999,7.75,81.4997
5000,7.0833,81.75
5001,-7.25,-42.33333
5002,-5,-45
5003,-18,-44
5005,-13,-56
5006,-15.58071,-49.63623
5007,-12,-42
5008,-10.5,-48
5009,10.33333,-2.25
5010,10.75,-0.75
5011,9.5,-1
5012,9.92933,-1.86848
5013,10.70489,-1.75388
5014,10.73472,-1.29056
5015,10.91667,-0.51667
5016,10.35,-0.8
5017,10.98333,106.56667
5018,20.43389,106.17729
5019,10.82327,106.62978
5020,20.86481,106.68345
5021,10.03711,105.78825
5022,10.7431,106.63502
5023,10.76255,106.64571
5024,11.39867,107.39976
5025,-16.65,-68.3
5026,-17.78629,-63.18117
5027,-17.98333,-67.15
5028,-16.5,-68.15
5029,-16.48333,-68.18333
5030,-16.56667,-69.03333
5031,-16.15,-69.08333
5032,-17.3895,-66.1568
5033,10.70514,-2.108
5034,9.92933,-1.86848
5035,10.70489,-1.75388
5036,10.71667,-0.8
5037,10.73472,-1.29056
5038,10.91667,-0.51667
5039,10.895,-1.09389
5040,10.35,-0.8
5041,-25.96222,32.45889
5042,-25.96553,32.58322
5043,-25.90857,32.58043
5044,,
5045,,
5046,,
5047,,
5048,,
5049,23.5,95.5
5050,17,96.16667
5051,,
5052,18.25,96.25
5053,20.5,94.75
5054,17,95
5055,22,93.5
5056,-22.67842,14.52663
5057,-23.36667,14.48333
5058,-26.64807,15.15383
5059,-17.25,11.75
5060,-21.75978,13.96723
5061,-22.91667,14.58333
5062,,14.5
5063,-16.91667,49.58333
5064,-16.5,49.5
5065,-14.65,49.65
5066,-16.15,46.61667
5067,-17.51667,48.95
5068,-14.57295,48.77106
5069,-16.95057,48.54738
5070,18.23333,-78.15
5071,18.38333,-77.88333
5072,18.06667,-77.01667
5073,18.35,-77.26667
5074,18.06667,-76.75
5075,17.96667,-76.8
5076,17.98333,-77.3
5077,11.61667,-8.23333
5078,15.22932,-9.59277
5079,13.0349,-9.4895
5080,16.27167,-0.04472
5081,11.41769,-7.48323
5082,13.09888,-5.53853
5083,12.65,-8
5084,42.55139,21.90028
5085,42.70778,22.06333
5086,43.32472,21.90333
5087,42.99806,21.94611
5088,43.14944,21.35528
5089,42.50773,21.87938
5090,43.01417,22.77556
5091,46.43661,30.04492
5092,46.81169,28.19695
5093,48.27403,26.67122
5094,47,28.83333
5095,45.83333,28.33333
5096,45.48167,28.19722
5097,47.78333,27.91667
5098,-21.13333,-175.2
5099,-20,-175
5100,-21.13938,-175.2018
5101,-19.75134,-174.30656
5102,-18.65,-173.98333
5103,-21.3632,-174.92972
5104,-15.9544,-173.78963
5105,8.05517,21.39734
5106,8.90025,22.80277
5107,7.24269,16.44059
5108,6.668,19.80323
5109,8.33965,18.96237
5110,6.98533,15.64062
5111,7.30082,18.2833
5112,11.78778,42.88222
5113,11.96693,43.28835
5114,11.56,43.06
5115,11.10454,42.36971
5116,11.58333,43.15
5117,11.52639,42.85194
5118,11.15583,42.7125
5119,30.64491,118.84193
5120,33.8697,117.20569
5121,31.94665,117.27805
5122,30.86149,119.32504
5123,32.60084,118.08813
5124,30.66266,116.55911
5125,31.91667,117.16667
5126,21.23333,81.63333
5127,18.62292,73.80696
5128,12.29791,76.63925
5129,31.32556,75.57917
5130,22.71792,75.8333
5131,22,79
5132,18.62699,73.78286
5133,29.68322,121.48351
5134,29.47,121.86
5135,29.34592,121.44759
5136,29.87819,121.54945
5137,29.60773,121.38888
5138,29.25,121.705
5139,29.14624,118.49715
5140,6.61667,2.51667
5141,9.75,2.75
5142,10.75,1.66667
5143,11.33333,2.91667
5144,8,2.16667
5145,9.33333,1.78333
5146,7.16667,2.58333
5148,16.06726,108.1846
5149,16.11082,108.2641
5150,16,108.25
5151,16.11477,108.12431
5152,16.06713,108.03652
5153,16.04176,108.21346
5154,9.78449,105.47012
5155,10.25369,105.9722
5156,10.53589,106.41366
5157,9.59995,105.97193
5158,10.38639,105.43518
5159,10.24147,106.37585
5160,9.29414,105.72776
5161,3.86667,11.51667
5162,7.32765,13.58472
5163,10.59095,14.31593
5164,4.6363,9.4469
5165,12.07689,15.03063
5166,3.75528,9.94472
5167,4.43333,14.36667
5168,10.97449,-0.47921
5169,5.59642,-0.15496
5170,5.47716,-0.86765
5171,6.36062,-2.43441
5172,5.55602,-0.1969
5173,5.63759,-0.10396
5174,5.60609,-0.10758
5175,18.54349,-72.33881
5176,18.43117,-72.86521
5177,18.83455,-72.1048
5178,18.4259,-72.76995
5179,18.21667,-73.78333
5180,19.75938,-72.19815
5181,19.33333,-72.5
5182,11.78778,42.88222
5183,11.96693,43.28835
5184,11.56,43.06
5185,11.10454,42.36971
5186,11.58333,43.15
5187,11.52639,42.85194
5188,11.15583,42.7125
5189,14.53608,-90.60337
5190,14.3863,-90.51409
5191,14.56053,-90.46336
5192,14.50788,-90.55553
5193,14.63911,-90.59422
5194,14.66667,-90.5
5195,14.45849,-90.621
5196,11.5,38.5
5197,11,35.5
5198,7.83333,34.5
5199,8,39
5200,14.16667,38.83333
5201,6.05862,36.7273
5202,11.5,38.5
5203,11,35.5
5204,7.83333,34.5
5205,8,39
5206,14.16667,38.83333
5207,6.05862,36.7273
5208,9.8,106.3
5209,10.01245,105.08091
5210,10.36004,106.35996
5211,10.46017,105.63294
5212,10.03711,105.78825
5213,9.17682,105.15242
5214,-14.75,34.75
5215,-15.9344,35.4999
5216,-14.39296,35.34658
5217,-14.94583,35.57367
5218,-16.10583,35.1506
5219,-15.04839,35.0591
5220,-14.75,34.75
5221,-15.9344,35.4999
5222,-14.39296,35.34658
5223,-14.94583,35.57367
5224,-16.10583,35.1506
5225,-15.04839,35.0591
5226,39.33333,117.33333
5227,29.87819,121.54945
5228,39.91691,116.39706
5229,28.7426,116.16194
5230,36.34865,115.15
5231,26.9252,108.839
5232,9.3799,80.0747
5233,9.81667,80.23333
5234,9.7483,79.936
5235,9.6825,80.2214
5236,9.743,79.8728
5237,9.66845,80.00742
5238,46.30444,16.33778
5239,45.32673,14.44241
5240,45.26611,15.22861
5241,46.38444,16.43389
5242,45.81307,15.9773
5243,45.29156,14.27516
5244,-17.5,-61.5
5245,-16.36667,-60.95
5246,-17.65,-62.75
5247,-17.11876,-63.231
5248,-16.43333,-60.9
5249,-19.79151,-63.19864
5250,-9.41167,-40.49861
5251,-12.97111,-38.51083
5252,-14.78556,-39.28028
5253,-14.79364,-39.03949
5254,-12.23366,-39.06563
5255,-17.42402,-39.78697
5256,-0.71933,8.78151
5257,1.5995,11.57933
5258,-1.86846,11.05594
5259,0.39241,9.45356
5260,-0.7001,10.24055
5261,-1.63333,13.58357
5262,39.33333,46.25
5263,39.75,45.41667
5264,40.41667,44.16667
5265,40.25,45.41667
5266,41,44.5
5267,40.75,43.83333
5268,25.05,102.49682
5269,25.29437,102.81853
5270,25.03889,102.71833
5271,24.99617,102.89202
5272,24.92323,102.89202
5273,24.94636,102.67143
5274,13.7,-86.16667
5275,13.5,-86.41667
5276,12.58333,-86.58333
5277,13.75,-85.58333
5278,13.16667,-86.33333
5279,12.83333,-87.08333
5280,19.05,72.93333
5281,19.07128,72.88304
5282,19.07283,72.88261
5283,19.07715,72.86036
5284,19.12864,72.92818
5285,19.03478,72.89291
5286,12.58325,106.0243
5287,12.60793,106.09293
5288,12.66667,106.08333
5289,12.83333,105
5291,11.77155,106.33837
5292,33.91667,35.66667
5293,34.33333,35.91667
5294,33.41667,35.33333
5295,33.66667,35.83333
5296,33.25,35.5
5297,34.53333,36.16667
5298,3.86667,11.51667
5299,4.0354,9.7215
5300,3.51667,11.5
5301,10.59095,14.31593
5302,4.04827,9.70428
5303,5.9597,10.14597
5304,9.30143,13.39771
5305,5.9597,10.14597
5306,5.67153,10.17918
5307,3.72256,11.55327
5308,10.4514,14.2574
5309,,
5310,6.68848,-1.62443
5311,5.55602,-0.1969
5312,6.68,-1.379
5313,5.73333,-0.2
5314,5.65587,-0.38971
5315,5.722,-0.053
5316,21.23333,81.63333
5317,18.51957,73.85535
5318,12.29791,76.63925
5319,31.32556,75.57917
5320,22.71792,75.8333
5321,18.61867,73.80375
5322,35.94458,68.71512
5323,36.70904,67.11087
5324,31.61332,65.71013
5325,34.52813,69.17233
5326,34.34817,62.19967
5327,37.21634,70.61348
5328,-38.00042,-57.5562
5329,-24.19457,-65.29712
5330,-26.93347,-65.09601
5331,-24.25647,-65.21163
5332,-32.89084,-68.82717
5333,-31.4135,-64.18105
5334,1.3278,172.97696
5335,1.98487,-157.47502
5336,1.94,-157.474
5337,1.421,172.984
5338,1.38164,173.14704
5339,1.98616,-157.34978
5340,-6.85,39.36667
5341,-6.81667,39.31667
5342,-6.83523,39.19597
5343,-6.86667,39.46667
5344,-6.87662,39.17123
5345,-6.82457,39.27363
5346,43.80096,87.60046
5347,44.42117,87.66553
5348,43.80121,87.58541
5349,43.7944,87.63168
5350,43.84026,87.64018
5351,-16.86781,34.77309
5352,-17.32694,35.58417
5353,-17.83292,36.0626
5354,-17.96444,34.39056
5355,-17.16444,34.89389
5356,34.06153,108.62905
5357,34.06889,108.78583
5358,34.10241,108.61406
5359,33.99969,108.58764
5360,34.11302,108.658
5361,51,40.5
5362,55.81363,36.71631
5363,64,54
5364,58,93
5365,55,134
5366,13.82916,20.8324
5367,9.1429,18.3923
5368,12.10672,15.0444
5369,8.56667,16.08333
5370,8.65,16.85
5371,-34.5,-71
5372,-30.75,-71
5373,-38.5,-72
5374,-46.5,-73.5
5375,-18.57336,-69.46106
5376,31.27326,34.26063
5377,31.52467,34.53581
5378,31.40765,34.36736
5379,31.35,34.3
5380,31.51065,34.46411
5381,-24.13333,-56.66667
5382,-22.83333,-57.16667
5383,-24.25,-55.25
5384,-26.25,-56.06667
5385,-25.2,-55.83333
5386,30.00407,112.50683
5387,31.76986,121.04664
5388,30.35254,112.22214
5389,30.93509,112.58508
5390,31.65374,114.2875
5391,-11.98742,-77.04604
5392,-11.79616,-76.97686
5393,-11.97252,-77.07439
5394,-11.99247,-77.0884
5395,-11.92913,-77.03883
5396,31.50161,34.46672
5397,31.89964,35.20422
5398,32.22111,35.25444
5399,31.70487,35.20376
5400,31.52935,35.0938
5401,28.4602,70.52837
5402,30.85,72.31667
5403,31.558,74.35071
5404,31.00695,74.13534
5405,32.70049,74.05447
5406,42.08896,43.42128
5407,42.10583,43.44639
5408,42.09373,43.39787
5409,42.03333,43.55
5410,42.05329,43.49704
5411,-22,-49
5412,-23.56153,-46.3749
5413,-23.56813,-46.1877
5414,-23.53459,-46.34662
5415,-23.62703,-46.63503
5416,17.16667,34.66667
5417,15.55698,35.03981
5418,14.6,33.35
5419,13.5,32.4
5420,15.9,35.65
5421,40.61861,20.78083
5422,42.06828,19.51258
5423,40.94194,19.705
5424,41.78361,19.64361
5425,41.32355,19.45469
5426,-30.33333,-59.91667
5427,-35.95133,-57.14676
5428,-33.25,-59
5429,-29.90937,-59.82795
5430,-29.10944,-56.58607
5431,-26.81427,-54.34387
5432,-28,-63.5
5434,-23,-66
5435,-26.33333,-60.5
5436,9.40079,-0.8393
5437,4.92678,-1.75773
5438,6.68848,-1.62443
5439,6.75,-1.5
5440,5.55602,-0.1969
5441,5.6698,-0.01657
5442,9.40079,-0.8393
5443,4.92678,-1.75773
5444,6.68848,-1.62443
5445,5.55602,-0.1969
5446,-29.56667,28.6
5447,-30.36667,28
5448,-29.58333,27.83333
5449,-29.03651,28.25266
5450,-29.16667,27.91667
5451,-32.035,-52.09861
5452,-31.58117,-52.34117
5453,-29.82797,-56.63224
5454,-31.23693,-54.01705
5455,-29.77424,-53.82759
5456,6.75,-10.51667
5457,6.31667,-10.8
5458,6.30054,-10.7969
5459,6.37975,-10.74257
5460,6.28339,-10.75158
5461,13.6,-5.9
5462,14.7,-3.4
5463,13.9,-10.1
5464,12.65,-8
5465,12.35311,-5.5839
5466,6.82055,-5.27674
5467,7.70483,-4.23188
5468,8,-5.5
5469,5.34999,-3.97881
5470,5.36289,-3.9992
5471,0.5,-76
5472,1.91667,-72
5473,2.5,-69
5474,0.75,-74
5475,-1.16667,-71.5
5476,-16.67624,35.02956
5477,-16.82318,35.17753
5478,-15.92883,34.60688
5479,-16.33333,35.08333
5480,-16.25778,34.75139
5481,12.47203,-3.47305
5482,11.67132,-1.07374
5483,12.06308,0.36349
5484,10.5,-3.2
5485,13.94349,-60.99452
5486,13.75381,-61.02067
5487,13.77273,-61.04931
5488,13.91207,-61.01566
5489,34,8.08333
5490,34.83333,9.5
5491,33.5,8.83333
5492,34.5,9
5493,13.57952,44.02091
5494,13.5,43.96667
5495,13.59094,43.98689
5496,13.6005,44.00681
5497,-6,35
5498,-2.51667,32.9
5499,-6.82349,39.26951
5500,-3.36667,36.68333
5501,-6.16394,39.19793
5502,-5.05589,39.72938
5503,-5.24586,39.76659
5504,-5.36625,39.64949
5505,-27.36708,-55.89608
5506,-26.82414,-65.2226
5507,-32.94682,-60.63932
5508,-31.4135,-64.18105
5509,10.37056,123.91167
5510,10.29306,123.87361
5511,10.3,123.9
5512,10.27194,123.84611
5513,-7.25,-42.33333
5514,-5,-45
5515,-12,-42
5516,-10.5,-48
5517,10.5,0.5
5518,6.5,1.33333
5519,6.12874,1.22154
5520,8.66667,1
5521,30.66667,104.06667
5522,39.9075,116.39723
5523,31.30408,120.59538
5524,45.75,126.65
5525,31.50777,35.02929
5526,31.86667,35.45
5527,31.52935,35.0938
5528,31.933,35.205
5529,31.03191,118.3547
5530,31.71622,116.30285
5531,33.72558,116.76328
5532,30.66266,116.55911
5533,10.46314,-73.25322
5534,9.30472,-75.39778
5535,6.83333,-73.41667
5536,7,-75.5
5537,41.23333,69.8
5538,40.99747,71.24784
5539,40.5,71.25
5540,40.75,72.33333
5541,22.31515,112.65997
5542,23.19888,114.46163
5543,23.97362,114.98585
5544,23.5,113.25
5545,-4.77609,11.86352
5546,-3.10639,12.88444
5547,-4.16564,14.3811
5548,-4.26613,15.28318
5549,37.23033,28.35571
5550,39.20005,30.33691
5551,37.08333,37.33333
5552,37.84016,29.06982
5553,-3.63045,39.84992
5554,-0.172,40.041
5555,-3,39.5
5556,0.5,36
5557,39.93652,69.56779
5558,42.46017,76.18709
5559,41.49399,71.75826
5560,41.87442,72.94192
5561,26.91962,75.78781
5562,30.72778,76.77778
5563,19.07283,72.88261
5564,23.25469,77.40289
